-6.0086703812488516,-0.012544233595804144,0.0,-0.020093441409599677,-5.833100017462357
-7.851044168916079,-6.017729205039149,-6.009898248105614,-6.049271967400511,-7.728420358928155
-13.469040657617732,-53.85792368313374,-51.44089347512269,-61.8739485092325,-13.527865911900314
-19.432204430052305,-51.98981971479455,-64.721139312377,-67.61076792059671,-19.488799105948193
-21.4516582966558,-52.4633995614959,-58.355109364471765,-56.66427203569327,-21.410510286621307
-24.094143140295962,-61.59842898517678,-62.52300520803617,-57.653570915622794,-23.992029985319853
-25.40108195349321,-59.09040656505098,-59.77486137890619,-58.53314290562991,-25.346766994375802
-26.918788320303086,-66.32692557964393,-63.4241428974681,-63.05759628616576,-26.921923301470983
-28.007500957905975,-75.5738317154729,-66.02803898105583,-80.0,-27.987544549558514
-29.327007874911814,-66.21887045418957,-66.05945966664744,-66.62345551810405,-29.087769567256295
-30.17071539290901,-62.12934102787381,-74.37799001901216,-63.485841835223916,-29.887093883263255
-31.053217583159444,-64.09758298581174,-68.44695993323162,-64.63120643268154,-30.762679248428807
-31.705623283832423,-65.42970879388906,-67.02610565405323,-70.65473195149559,-31.503684495463006
-32.30951622291181,-74.17024631549185,-64.71919393223652,-72.88768227222363,-32.334684474602845
-32.88019089635537,-64.73721998295431,-66.67463246387086,-72.32082395006526,-32.85493277976669
-33.59817568993765,-68.5481970983138,-77.11860320242725,-78.90584917847563,-33.35046012294797
-34.09218338219953,-71.43509326635092,-66.8862883511807,-72.03423133678787,-33.89425792432004
-34.56369960836134,-66.61346867985296,-67.50973688556473,-80.0,-34.60053322020804
-34.988750035656864,-68.19293538632078,-80.0,-73.32032790694959,-35.22713326711941
-35.57543782334693,-80.0,-80.0,-75.99000715502534,-35.72099211587129
-36.1061989710812,-80.0,-72.74179505749655,-70.52512443696976,-35.99903465519445
-36.5659344836144,-80.0,-71.9225069301155,-75.14988435176538,-36.33228953047057
-36.898055218285926,-80.0,-80.0,-78.1168136118506,-36.800101421376695
-37.21242565305713,-80.0,-75.57790404144481,-75.74716172146049,-37.23719301015564
-37.55293818202351,-75.55749902249647,-80.0,-75.18381271670901,-37.50074116605423
-38.0003085273969,-80.0,-77.32724789558232,-72.05529112905018,-37.736470248501995
-38.4192177791259,-80.0,-73.80260471944456,-71.31379184122972,-38.084376112302344
-38.8770870003483,-70.13556791391315,-73.94578878861554,-75.51430910664924,-38.49611243789591
-39.13256271924766,-63.14864939989012,-70.69886718482628,-70.71863145588226,-38.716826702002145
-39.258279395482155,-63.8374931161365,-70.76642318375721,-70.73148707006052,-38.961956376198565
-39.489750937285955,-67.94410921953147,-75.51099429168946,-68.63507996676302,-39.38640978956282
-39.81230865577944,-74.77296072785374,-80.0,-69.89078065042,-39.80823825254473
-40.19714057514477,-78.42702522806329,-71.044616663737,-78.18060761169883,-40.026759251468796
-40.560116285091354,-69.34439141853703,-73.28242534631133,-75.49421849607037,-40.219606756247714
-40.60774835458698,-70.44440486116777,-80.0,-80.0,-40.57761582933956
-40.63868323369599,-80.0,-73.75082622443631,-80.0,-41.05508137333499
-40.92803148772782,-70.23525366221654,-74.31017591711955,-75.96565230469122,-41.446729272544246
-41.2638905487301,-66.56669292898268,-73.78031802336889,-74.8857196172311,-41.556792639783254
-41.437808618676215,-70.27489772699614,-73.01417956939916,-77.2527310332392,-41.548362368799886
-41.569492432722384,-75.9665795800384,-80.0,-71.60525203155518,-41.66921391031143
-41.73734734744774,-72.81612801260384,-74.12673652831909,-80.0,-42.03858391489523
-42.006547751083865,-71.99415934678971,-74.10330280819495,-72.88238391723122,-42.41728842861455
-42.23272602678644,-74.05281389578815,-72.63652156514652,-69.19764800347727,-42.40967849507529
-42.54047371627368,-80.0,-80.0,-72.3507409491848,-42.45736505977876
-42.94944891910875,-78.50166403012284,-74.26976237524492,-72.34420285057301,-42.86966649195373
-43.16888010432827,-79.59834373844907,-68.99908199895313,-75.96732806040458,-43.04872538754188
-43.15117217948033,-67.2875632071854,-66.95086186543467,-69.40542011751486,-43.05243432063368
-43.339826349275185,-68.78522995157334,-68.95289267267134,-80.0,-43.34815758108801
-43.69904058054355,-78.98855936759085,-68.03123208990162,-78.95882276253396,-43.64600337936573
-43.83745091850854,-78.35356120467392,-73.71849281684923,-80.0,-43.66470605371444
-43.856683422719655,-73.57818068060826,-76.37186450726058,-72.80964410211661,-43.733446996439966
-44.06982855490074,-79.25268042817942,-69.45491127027105,-73.9416534030014,-43.95943476123152
-44.365886567182606,-76.17879085288197,-68.6988006062427,-78.46068948910228,-44.12830257438006
-44.56526258234296,-79.96849840596249,-72.7224840731021,-79.05823048581235,-44.161831339588794
-44.718911068951286,-78.70979772780294,-73.07255251050542,-70.72795431025455,-44.14829942463638
-44.71730821266282,-75.16064033168604,-80.0,-71.26248321501882,-44.16809059087882
-44.5656622585702,-80.0,-69.91981215075444,-77.87202132250266,-44.19717375162059
-44.58444223758067,-80.0,-68.40347546035852,-80.0,-44.38542322035701
-44.64329320278289,-76.5880607685604,-71.78820140820224,-70.83662091024124,-44.784219863754394
-44.78539215494668,-70.17793450745351,-72.53478053899451,-73.40086592447825,-45.02767677556243
-45.161782655253774,-67.05747547197119,-68.1503840650122,-72.40841872973036,-45.260083265869184
-45.39604857346535,-68.89532372872519,-68.4904280467217,-71.56452658089032,-45.48691267284895
-45.44423037360708,-75.33896360568676,-75.2537210643817,-77.40836448523262,-45.410153334494616
-45.52636284624209,-73.81564317206052,-72.4140444731609,-76.31947477381001,-45.59171667075099
-45.521014498642906,-68.27069964084507,-74.1499140451804,-72.7454503749725,-46.05892706102034
-45.547939402288975,-67.49251223284742,-75.32473431900716,-71.88837183323261,-46.285400181361815
