-5.985979104335282,-0.025337449340398166,0.0,-0.03270231791579192,-5.790071876911448
-7.825981247381819,-6.050384010418377,-6.002992659142215,-6.066619510169019,-7.681231748575204
-13.429293930315737,-61.49446771261563,-51.54867565098557,-57.516087696260975,-13.468525958787822
-19.350296521332258,-50.65026152817482,-63.90707167046883,-49.83599595444113,-19.43857767040295
-21.33879234135157,-50.45919386866933,-50.71014276159596,-49.23449566717703,-21.30508412896262
-23.915059238326805,-62.047895666590854,-51.57635187334159,-56.27379749260295,-23.781525514444887
-25.308746597906243,-64.26965619936504,-58.23999165143951,-62.582748694156564,-25.186212437358478
-26.972392663852272,-62.49893791457974,-59.18063140365795,-65.01055981938337,-26.835848414271705
-27.964340884029106,-69.29691080119431,-60.94033276576258,-66.27208734652288,-27.9585611720193
-29.08217717821796,-80.0,-61.69714119149759,-61.418534487244166,-29.10720757194578
-29.932394256798503,-77.01654765104675,-60.97740372196354,-61.74432323172889,-29.83349477043555
-30.862282134684335,-70.18068621612969,-61.80962780897859,-72.4394758427488,-30.702683231948317
-31.60347797464674,-66.79618856393925,-63.36233377187746,-67.15664045113209,-31.433553061144366
-32.39039622399584,-80.0,-67.82013720484217,-61.93820297672062,-32.121148373475194
-32.89948363695908,-63.82743198225635,-64.52414707423254,-65.68900925882036,-32.77941664354904
-33.48239140682918,-65.69775219903921,-62.34669800644812,-74.5202379876051,-33.52749755050168
-34.02866509600177,-71.59916745327924,-65.52846193615397,-66.87685373042106,-34.07016763741033
-34.62508283861356,-80.0,-68.65249384023448,-68.41431421738078,-34.65027367654117
-35.108586893565764,-71.22748178132805,-64.93195478782528,-68.85535982162781,-35.19472734037307
-35.55496368523677,-68.93481918696847,-66.93168800746959,-73.93233270524217,-35.68797460357002
-35.99221885027832,-72.78911672169238,-71.53492352308803,-75.60833764695978,-36.076743117375955
-36.53104060874842,-69.84026849195685,-70.25903154754536,-70.88320622560504,-36.4885618131374
-36.94447903873315,-77.45987617992634,-68.74571874314779,-70.12105769483821,-36.847643968205766
-37.26419364544261,-74.36263226146758,-64.45429276639132,-76.3424557156752,-37.13244420985415
-37.48897025442154,-68.4047960214446,-67.59987422449463,-72.54333911578554,-37.33588526237008
-37.85554418271176,-66.61670169143676,-73.36414760396687,-80.0,-37.67533518178341
-38.39496026638012,-80.0,-78.92163179169177,-77.05973620427338,-38.11068171942844
-38.78906998589243,-69.93167790349456,-69.04024611236851,-74.01247507395175,-38.592883503679424
-38.874277314527056,-73.70978045332535,-64.4619360468395,-67.97612482135077,-38.98717761332505
-39.048270519610654,-79.27075173884222,-64.54262558011857,-68.07175337636677,-39.22921848506465
-39.3363085680285,-77.26391715854615,-70.41772345131419,-70.07210757513008,-39.448458122313696
-39.706406081879685,-80.0,-80.0,-66.60731533707208,-39.642780737585355
-39.95879342110673,-80.0,-79.29344374323753,-69.51304375979441,-39.93351879906847
-40.15747256957933,-68.30383405415338,-73.51533265817312,-76.93352233944807,-40.32059290416278
-40.42627612119683,-66.50273370027426,-72.98567521248899,-76.05871361769911,-40.651208385759276
-40.60607628606104,-71.19162887273463,-79.77138845826613,-76.67266828568899,-40.893968005858625
-40.76481681992395,-75.89702499354607,-70.28269815064209,-72.42923813770156,-41.02092416544203
-41.05864643776272,-80.0,-76.14178780230444,-76.26021661629314,-41.22346139764845
-41.41710747901717,-73.45663626262993,-72.66249940727212,-73.12761849139596,-41.47499244255111
-41.76556183814219,-68.40472852826345,-76.40837807867184,-66.34725679923656,-41.59087065221671
-41.924910066568074,-72.02142850797543,-80.0,-69.62912257562968,-41.91213900988706
-42.14636832743849,-80.0,-76.3934689215887,-69.89692981033829,-42.24103327890246
-42.40890805417699,-76.59390940306645,-80.0,-68.10383679905951,-42.24651683643012
-42.711600027012636,-67.23740994637137,-71.95673365045405,-70.63333346873098,-42.54031458437789
-42.94290132897364,-65.81540557341833,-78.84631523051925,-71.40949444300043,-42.98310953481148
-43.027170583735625,-73.78702207111812,-79.1821962226376,-72.3933958755363,-43.097592682724986
-43.16368297440194,-78.20760243849011,-79.68107115419448,-71.72405985982195,-43.039149624518906
-43.25938045836043,-71.41205562663285,-78.93488141513716,-72.87153196574292,-42.96404099621224
-43.40359501630626,-75.44917278055614,-67.81263439408096,-74.44282744731603,-43.02767045079225
-43.599563124373944,-74.00767061284178,-68.1942058551871,-80.0,-43.22324666673904
-43.664294818319746,-77.3953552854677,-75.90300895799257,-75.97508925343779,-43.554882088844856
-43.783320026955685,-76.19709160920824,-80.0,-71.72704795878111,-43.97510614021546
-44.060080993035605,-69.79224063196637,-74.02546195866242,-73.94294254696435,-44.24798286593979
-44.35668332591407,-71.41071243753704,-75.30273067192323,-73.07693581008428,-44.474999272081334
-44.55088240939399,-80.0,-80.0,-67.35640948614474,-44.467768753250795
-44.80828520580586,-80.0,-80.0,-69.87377863445323,-44.351523779982706
-45.06238726018457,-78.37867131582313,-80.0,-73.55736669330719,-44.61641094927573
-45.10266122614782,-80.0,-69.93100195296662,-80.0,-44.815285329853594
-45.13545400443103,-71.90192149464394,-70.33786161697192,-71.36166812291103,-45.07362282975231
