-5.994757044410065,-0.0016069406949270615,0.0,-0.012863403021995623
-7.839003141204792,-6.019741123255734,-6.01640979371583,-6.018687794668331
-13.476779095889526,-72.99382781007176,-69.09036175031028,-59.18840239219409
-19.49851489874453,-68.52320757140082,-70.02494346709906,-62.924552460751144
-21.425570661180135,-66.06246803228713,-70.74382539746668,-60.72664456669493
-23.92448898303005,-66.12052613356474,-71.73351503868875,-61.470446760483114
-25.259016147140663,-65.38876788243854,-69.72730282281687,-62.95331558160612
-26.839916302598326,-66.21465634565423,-75.15233652387582,-64.57909284744498
-27.84723833243899,-69.72808547981359,-77.8414458083837,-61.897671774964884
-28.981558793949795,-80.0,-70.56886815307905,-64.26475897795237
-29.84295624103604,-74.262142637445,-70.77284780850839,-65.18126298233442
-30.816655418193854,-80.0,-69.34714152105985,-63.84755403947487
-31.519458478757272,-73.18534944133046,-69.9321235794746,-62.5043080041425
-32.23192633635031,-78.14905080266122,-69.03787817113049,-68.93617480433593
-32.8261434120778,-80.0,-69.10875716513436,-64.8091088388072
-33.48208929935506,-72.99210051314027,-69.83331549745324,-66.45681473476165
-33.98125453300107,-73.35564991556485,-68.01532336244655,-67.2173631455573
-34.54100806736243,-80.0,-67.34216531596346,-66.88786207547031
-35.02210142251843,-78.65162453828978,-70.80982519806305,-64.93255160458199
-35.496161188807804,-77.10405211207954,-73.72992179400958,-67.29364216372616
-35.929808146445644,-77.63742905465352,-73.15998345139357,-71.73113470713923
-36.42418681130864,-80.0,-71.34960910431899,-65.42023795337096
-36.83642306684967,-80.0,-71.49578674069267,-74.15736349394257
-37.19705044486061,-78.71921688000745,-76.36400615402783,-66.29255569106041
-37.51372928778683,-80.0,-80.0,-70.2998933823478
-37.94999588910615,-76.27929880345181,-80.0,-66.4900724880946
-38.36868674610799,-78.93262888796271,-76.33696589769553,-72.72766184858162
-38.65531363749495,-69.82960341384663,-80.0,-73.05155016873965
-38.8055717916138,-69.47406469913396,-80.0,-69.80986561740683
-39.12949434233565,-80.0,-73.25717952887635,-75.42751219366664
-39.5238488121554,-80.0,-77.10247035121179,-68.3787325150264
-39.775706081481225,-80.0,-80.0,-76.04167396648583
-39.9412204188212,-72.51162543974229,-75.32644961250904,-75.69004788268894
-40.215297470648665,-75.9230866563608,-71.75007633240895,-68.09432322984176
-40.454901354831925,-80.0,-74.99176251934261,-76.06063817778099
-40.69865972259975,-80.0,-79.27301672738723,-77.37751249342995
-41.025107038023336,-80.0,-74.7180441265967,-74.787901365384
-41.35456717967279,-80.0,-76.06239622703785,-69.53513097353193
-41.59311678095282,-76.45011489519582,-77.27995448438111,-80.0
-41.74345693947177,-73.12850862693031,-72.98613797134945,-71.08033662659292
-41.87190838418508,-77.03067042517088,-73.08355891381805,-73.23174516051304
-42.13592235286945,-76.41596521368662,-75.56718575604,-74.45527973375867
-42.47526756772742,-78.44483549220672,-73.96016318507364,-72.55216564558259
-42.69862390299244,-77.25548832818599,-74.39220582466062,-72.1043641794088
-42.735103345852075,-80.0,-80.0,-80.0
-42.810269882368516,-80.0,-80.0,-73.55243520661536
-42.97291032213427,-80.0,-80.0,-78.88996747141908
-43.09393970200987,-76.39621419542638,-80.0,-72.93386734077245
-43.22800121180224,-80.0,-73.37973861594344,-71.67568765951992
-43.465076549173396,-74.45211857790255,-70.4023391412338,-73.63281242155871
-43.62697459338713,-76.62478737074753,-75.21144180771356,-74.98439460529826
-43.81395613054438,-78.44116379756849,-75.44121205678724,-73.90286609405473
-44.04745917225904,-78.28763406059655,-80.0,-72.0864628619098
-44.22728838690828,-78.42905423033606,-80.0,-70.98298514569369
-44.399502741100775,-80.0,-80.0,-71.61234081668545
-44.65759459373608,-80.0,-72.40231806515095,-77.42739492156986
-44.826336142027486,-80.0,-75.31073981967276,-74.12657581057422
-44.85191845420759,-76.0576915430187,-74.33919405735688,-73.87312564515518
-45.00535490114291,-79.18553194676468,-74.32706332729587,-78.88163593852383
-45.3253372195184,-80.0,-77.84397054419335,-75.98511554802428
-45.53730012303775,-73.81671844605587,-79.85803231308287,-80.0
-45.455516539711496,-72.5522331005923,-80.0,-72.93195834569507
